Timestamp,Active Power,Active Devices
2024-01-14 16:00,680.622802734375,"Always On, Other"
2024-01-14 16:05,1305.338623046875,"Furnace, Always On, Other"
2024-01-14 16:10,1346.95263671875,"Furnace, Always On, Other"
2024-01-14 16:15,1344.485595703125,"Furnace, Always On, Other"
2024-01-14 16:20,1312.056884765625,"Furnace, Always On, Other"
2024-01-14 16:25,504.8175354003906,"Always On, Other"
2024-01-14 16:30,499.406005859375,"Always On, Other"
2024-01-14 16:35,490.70526123046875,"Always On, Other"
2024-01-14 16:40,449.0041809082031,Always On
2024-01-14 16:45,1311.8377685546875,"Furnace, Always On, Other"
2024-01-14 16:50,1304.6666259765625,"Furnace, Always On, Other"
2024-01-14 16:55,1299.2794189453125,"Furnace, Always On, Other"
2024-01-14 17:00,1290.157958984375,"Furnace, Always On, Other"
2024-01-14 17:05,490.6460876464844,"Always On, Other"
2024-01-14 17:10,492.8260498046875,"Always On, Other"
2024-01-14 17:15,447.41314697265625,"Always On, Other"
2024-01-14 17:20,447.41314697265625,"Always On, Other"
2024-01-14 17:25,1589.0888671875,"Furnace, Always On, Heat 5, Other"
2024-01-14 17:30,1557.7203369140625,"Furnace, Always On, Heat 5, Other"
2024-01-14 17:35,1240.472412109375,"Furnace, Always On, Other"
2024-01-14 17:40,443.1441650390625,"Always On, Other"
2024-01-14 17:45,1097.8126220703125,"Other, Always On"
2024-01-14 17:50,534.3341674804688,"Always On, Other"
2024-01-14 17:55,684.0428466796875,"Always On, Furnace, Other"
2024-01-14 18:00,1350.530029296875,"Furnace, Always On, Other"
2024-01-14 18:05,1334.0126953125,"Furnace, Always On, Other"
2024-01-14 18:10,1326.4083251953125,"Furnace, Always On, Other"
2024-01-14 18:15,526.974609375,"Always On, Other"
2024-01-14 18:20,524.8817138671875,"Always On, Other"
2024-01-14 18:25,524.8817138671875,"Always On, Other"
2024-01-14 18:30,1269.3564453125,"Furnace, Always On, Other"
2024-01-14 18:35,1251.9989013671875,"Furnace, Always On, Other"
2024-01-14 18:40,1246.606201171875,"Furnace, Always On, Other"
2024-01-14 18:45,1271.3927001953125,"Furnace, Always On, Other"
2024-01-14 18:50,495.41015625,"Always On, Other"
2024-01-14 18:55,499.74700927734375,"Always On, Other"
2024-01-14 19:00,497.66015625,"Always On, Other"
2024-01-14 19:05,1315.701416015625,"Furnace, Always On, Other"
2024-01-14 19:10,1295.015380859375,"Furnace, Always On, Other"
2024-01-14 19:15,1298.3797607421875,"Furnace, Always On, Other"
2024-01-14 19:20,1248.567626953125,"Furnace, Always On, Other"
2024-01-14 19:25,1248.567626953125,"Furnace, Always On, Other"
2024-01-14 19:30,480.0186767578125,"Always On, Other"
2024-01-14 19:35,498.150634765625,"Always On, Other"
2024-01-14 19:40,1318.74462890625,"Furnace, Always On, Other"
2024-01-14 19:45,1307.3756103515625,"Furnace, Always On, Other"
2024-01-14 19:50,1694.718017578125,"Furnace, Other, Always On"
2024-01-14 19:55,1288.24658203125,"Furnace, Always On, Other"
2024-01-14 20:00,451.462646484375,"Always On, Other"
2024-01-14 20:05,449.9460754394531,"Always On, Other"
2024-01-14 20:10,1418.7628173828125,"Furnace, Always On, Other"
2024-01-14 20:15,1303.27099609375,"Furnace, Always On, Other"
2024-01-14 20:20,1298.595703125,"Furnace, Always On, Other"
2024-01-14 20:25,1298.595703125,"Furnace, Always On, Other"
2024-01-14 20:30,1291.98876953125,"Other, Always On"
2024-01-14 20:35,1056.436279296875,"Motor 1, Always On, Other"
2024-01-14 20:40,1097.8865966796875,"Motor 1, Always On, Other"
2024-01-14 20:45,1997.387451171875,"Furnace, Motor 1, Always On, Other"
2024-01-14 20:50,2588.6474609375,"Furnace, Motor 1, Other, Always On"
2024-01-14 20:55,2113.857421875,"Furnace, Motor 1, Always On, Other"
2024-01-14 21:00,2032.924072265625,"Motor 1, Furnace, Always On, Other"
2024-01-14 21:05,495.24774169921875,"Always On, Other"
2024-01-14 21:10,494.9442138671875,"Always On, Other"
2024-01-14 21:15,609.8564453125,"Always On, Other"
2024-01-14 21:20,611.93115234375,"Always On, Other"
2024-01-14 21:25,611.93115234375,"Always On, Other"
2024-01-14 21:30,609.997802734375,"Always On, Other"
2024-01-14 21:35,690.4659423828125,"Always On, Other"
2024-01-14 21:40,773.5794067382812,"Always On, Other"
2024-01-14 21:45,802.40673828125,"Always On, Other"
2024-01-14 21:50,2150.54736328125,"Kettle, Always On, Other"
2024-01-14 21:55,2118.862548828125,"Kettle, Other, Always On"
2024-01-14 22:00,2087.50927734375,"Kettle, Always On, Other"
2024-01-14 22:05,743.5030517578125,"Always On, Other"
2024-01-14 22:10,734.3093872070312,"Always On, Other"
2024-01-14 22:15,733.873046875,"Always On, Other"
2024-01-14 22:20,756.1721801757812,"Always On, Other"
2024-01-14 22:25,797.6355590820312,"Always On, Other"
2024-01-14 22:30,1297.008544921875,"Laser Printer, Always On, Other"
2024-01-14 22:35,766.1751708984375,"Always On, Other"
2024-01-14 22:40,639.3898315429688,"Always On, Other"
2024-01-14 22:45,677.24853515625,"Always On, Other"
2024-01-14 22:50,632.0370483398438,"Always On, Other"
2024-01-14 22:55,1982.678466796875,"Kettle, Always On, Other"
2024-01-14 23:00,1851.94921875,"Kettle, Always On, Other"
2024-01-14 23:05,1917.9112548828125,"Kettle, Always On, Other"
2024-01-14 23:10,1906.6385498046875,"Kettle, Always On, Other"
2024-01-14 23:15,1819.901123046875,"Kettle, Always On, Other"
2024-01-14 23:20,466.2105407714844,"Always On, Other"
2024-01-14 23:25,464.3494567871094,"Always On, Other"
2024-01-14 23:30,464.3494567871094,"Always On, Other"
2024-01-14 23:35,507.14410400390625,"Always On, Other"
2024-01-14 23:40,501.84332275390625,"Always On, Laser Printer, Other"
2024-01-14 23:45,470.0932922363281,"Always On, Other"
2024-01-14 23:50,468.5889587402344,"Always On, Other"
2024-01-14 23:55,488.5880126953125,"Always On, Other"
2024-01-15 00:00,511.04302978515625,"Always On, Other"
2024-01-15 00:05,1066.7698974609375,"Laser Printer, Always On, Other"
2024-01-15 00:10,509.05267333984375,"Always On, Other"
2024-01-15 00:15,502.8355712890625,"Always On, Other"
2024-01-15 00:20,1318.8970947265625,"Furnace, Always On, Other"
2024-01-15 00:25,1302.0748291015625,"Furnace, Always On, Other"
2024-01-15 00:30,1851.9168701171875,"Furnace, Other, Always On"
2024-01-15 00:35,495.45098876953125,"Always On, Other"
2024-01-15 00:40,508.713623046875,"Always On, Other"
2024-01-15 00:45,511.9627685546875,"Always On, Other"
2024-01-15 00:50,508.0887451171875,"Always On, Other"
2024-01-15 00:55,508.1656494140625,"Always On, Laser Printer, Other"
2024-01-15 01:00,481.5145263671875,"Always On, Other"
2024-01-15 01:05,475.9216003417969,"Always On, Other"
2024-01-15 01:10,1316.564697265625,"Furnace, Always On, Other"
2024-01-15 01:15,1337.7462158203125,"Furnace, Always On, Other"
2024-01-15 01:20,1212.5013427734375,"Furnace, Always On, Other"
2024-01-15 01:25,525.69873046875,"Always On, Other"
2024-01-15 01:30,521.1226196289062,"Always On, Other"
2024-01-15 01:35,515.0509643554688,"Always On, Other"
2024-01-15 01:40,472.4129333496094,"Always On, Other"
2024-01-15 01:45,476.8315124511719,"Always On, Other, Laser Printer"
2024-01-15 01:50,1336.3271484375,"Furnace, Always On, Other"
2024-01-15 01:55,1344.8065185546875,"Furnace, Always On, Other"
2024-01-15 02:00,1420.970947265625,"Furnace, Always On, Other"
2024-01-15 02:05,520.551513671875,"Always On, Other"
2024-01-15 02:10,521.586181640625,"Always On, Laser Printer, Other"
2024-01-15 02:15,522.6953125,"Always On, Other"
2024-01-15 02:20,478.5,"Always On, Other"
2024-01-15 02:25,476.66143798828125,"Always On, Other"
2024-01-15 02:30,1327.318115234375,"Furnace, Always On, Other"
2024-01-15 02:35,1327.318115234375,"Furnace, Always On, Other"
2024-01-15 02:40,1349.313720703125,"Furnace, Always On, Other"
2024-01-15 02:45,514.027099609375,"Always On, Other"
2024-01-15 02:50,515.11474609375,"Always On, Other"
2024-01-15 02:55,479.2506408691406,"Always On, Other"
2024-01-15 03:00,478.6481628417969,"Always On, Other"
2024-01-15 03:05,2296.13623046875,"Furnace, Other, Always On"
2024-01-15 03:10,1342.156494140625,"Furnace, Always On, Other"
2024-01-15 03:15,1343.38671875,"Furnace, Always On, Other"
2024-01-15 03:20,1203.6983642578125,"Furnace, Always On, Other"
2024-01-15 03:25,516.0870361328125,"Always On, Other"
2024-01-15 03:30,1072.153076171875,"Laser Printer, Always On, Other"
2024-01-15 03:35,477.8465576171875,"Always On, Other"
2024-01-15 03:40,483.0243835449219,"Always On, Other"
2024-01-15 03:45,1321.377685546875,"Furnace, Always On, Other"
2024-01-15 03:50,1343.9117431640625,"Furnace, Always On, Other"
2024-01-15 03:55,1352.8565673828125,"Furnace, Always On, Other"
2024-01-15 04:00,514.5988159179688,"Always On, Other"
2024-01-15 04:05,510.12127685546875,"Always On, Other"
2024-01-15 04:10,477.06396484375,"Always On, Other"
2024-01-15 04:15,680.237060546875,"Always On, Furnace, Other"
2024-01-15 04:20,1341.1021728515625,"Furnace, Always On, Other"
2024-01-15 04:25,1895.6634521484375,"Furnace, Other, Always On"
2024-01-15 04:30,1327.379150390625,"Furnace, Always On, Other"
2024-01-15 04:35,1311.624267578125,"Furnace, Always On, Other"
2024-01-15 04:40,1311.624267578125,"Furnace, Always On, Other"
2024-01-15 04:45,1273.6011962890625,"Furnace, Always On, Other"
2024-01-15 04:50,1598.993896484375,"Furnace, Always On, Heat 5, Other"
2024-01-15 04:55,1593.103271484375,"Furnace, Always On, Heat 5, Other"
2024-01-15 05:00,1596.325927734375,"Furnace, Always On, Heat 5, Other"
2024-01-15 05:05,1589.2947998046875,"Furnace, Always On, Heat 5, Other"
2024-01-15 05:10,1273.1173095703125,"Furnace, Always On, Other"
2024-01-15 05:15,1860.6656494140625,"Furnace, Laser Printer, Always On, Other"
2024-01-15 05:20,1341.78369140625,"Furnace, Always On, Other"
2024-01-15 05:25,1328.7098388671875,"Furnace, Always On, Other"
2024-01-15 05:30,1327.02685546875,"Furnace, Always On, Other"
2024-01-15 05:35,1323.4029541015625,"Furnace, Always On, Other"
2024-01-15 05:40,1329.5,"Furnace, Always On, Other"
2024-01-15 05:45,1329.5,"Furnace, Always On, Other"
2024-01-15 05:50,1349.499755859375,"Furnace, Always On, Other"
2024-01-15 05:55,1343.8848876953125,"Furnace, Always On, Other"
2024-01-15 06:00,1345.1512451171875,"Furnace, Always On, Other"
2024-01-15 06:05,1267.22509765625,"Furnace, Always On, Other"
2024-01-15 06:10,1264.8983154296875,"Furnace, Always On, Other"
2024-01-15 06:15,1265.364990234375,"Furnace, Always On, Other"
2024-01-15 06:20,1699.1724853515625,"Furnace, Other, Always On"
2024-01-15 06:25,1315.2333984375,"Furnace, Always On, Other"
2024-01-15 06:30,1305.127197265625,"Furnace, Always On, Other"
2024-01-15 06:35,1308.335205078125,"Furnace, Always On, Other"
2024-01-15 06:40,1855.8094482421875,"Furnace, Laser Printer, Always On, Other"
2024-01-15 06:45,1298.77685546875,"Furnace, Always On, Other"
2024-01-15 06:50,1303.203125,"Furnace, Always On, Other"
2024-01-15 06:55,1253.505126953125,"Furnace, Always On, Other"
2024-01-15 07:00,1804.2471923828125,"Furnace, Laser Printer, Always On, Other"
2024-01-15 07:05,1277.4161376953125,"Furnace, Always On, Other"
2024-01-15 07:10,1299.196044921875,"Other, Always On"
2024-01-15 07:15,1293.550048828125,"Other, Always On"
2024-01-15 07:20,1771.3250732421875,"Other, Laser Printer, Always On"
2024-01-15 07:25,1296.459228515625,"Other, Always On"
2024-01-15 07:30,504.05841064453125,"Always On, Other"
2024-01-15 07:35,457.9184875488281,"Always On, Other"
2024-01-15 07:40,1267.31005859375,"Furnace, Always On, Laser Printer, Other"
2024-01-15 07:45,1258.69677734375,"Furnace, Always On, Other"
2024-01-15 07:50,1305.0401611328125,"Furnace, Always On, Other"
2024-01-15 07:55,1285.8323974609375,"Furnace, Always On, Other"
2024-01-15 08:00,504.95416259765625,"Always On, Other"
2024-01-15 08:05,1352.6854248046875,"Furnace, Always On, Other"
2024-01-15 08:10,1302.706298828125,"Furnace, Always On, Other"
2024-01-15 08:15,1262.08251953125,"Furnace, Always On, Other"
2024-01-15 08:20,1259.573974609375,"Furnace, Always On, Other"
2024-01-15 08:25,456.7290344238281,"Always On, Other"
2024-01-15 08:30,490.3824462890625,"Always On, Other"
2024-01-15 08:35,1308.6937255859375,"Furnace, Always On, Other"
2024-01-15 08:40,1315.6396484375,"Furnace, Always On, Other"
2024-01-15 08:45,1942.747314453125,"Furnace, Other, Always On"
2024-01-15 08:50,1942.747314453125,"Furnace, Other, Always On"
2024-01-15 08:55,507.9427185058594,"Always On, Other"
2024-01-15 09:00,458.0782470703125,"Always On, Other"
2024-01-15 09:05,996.7894287109375,"Laser Printer, Always On, Other"
2024-01-15 09:10,468.4783935546875,"Always On, Other"
2024-01-15 09:15,510.7842102050781,"Always On, Other"
2024-01-15 09:20,3374.17333984375,"Kettle, Other, Kettle, Always On"
2024-01-15 09:25,1908.9510498046875,"Other, Always On"
2024-01-15 09:30,1900.3515625,"Other, Always On"
2024-01-15 09:35,2092.231201171875,"Other, Always On"
2024-01-15 09:40,1924.022705078125,"Other, Always On"
2024-01-15 09:45,1867.523193359375,"Other, Always On"
2024-01-15 09:50,1867.523193359375,"Other, Always On"
2024-01-15 09:55,1898.499267578125,"Other, Always On"
2024-01-15 10:00,2778.385498046875,"Other, Furnace, Always On"
2024-01-15 10:05,2756.5341796875,"Other, Furnace, Always On"
2024-01-15 10:10,2814.33203125,"Other, Furnace, Always On"
2024-01-15 10:15,2796.373291015625,"Other, Furnace, Always On"
2024-01-15 10:20,1470.425048828125,"Furnace, Always On, Other"
2024-01-15 10:25,1421.862060546875,"Furnace, Always On, Other"
2024-01-15 10:30,1421.100830078125,"Furnace, Always On, Other"
2024-01-15 10:35,1288.9510498046875,"Furnace, Always On, Other"
2024-01-15 10:40,672.1572265625,"Always On, Other"
2024-01-15 10:45,675.0537109375,"Always On, Other"
2024-01-15 10:50,1477.1279296875,"Furnace, Always On, Other"
2024-01-15 10:55,1477.1279296875,"Furnace, Always On, Other"
2024-01-15 11:00,1998.1976318359375,"Furnace, Laser Printer, Always On, Other"
2024-01-15 11:05,1414.76904296875,"Furnace, Always On, Other"
2024-01-15 11:10,625.1502075195312,"Always On, Other"
2024-01-15 11:15,630.4930419921875,"Always On, Other"
2024-01-15 11:20,674.7969970703125,"Always On, Other"
2024-01-15 11:25,1482.9654541015625,"Furnace, Always On, Other"
2024-01-15 11:30,1468.681884765625,"Furnace, Always On, Other"
2024-01-15 11:35,1458.5023193359375,"Furnace, Always On, Other"
2024-01-15 11:40,1331.643798828125,"Furnace, Always On, Other"
2024-01-15 11:45,1955.084716796875,"Kettle, Always On, Other"
2024-01-15 11:50,644.2879638671875,"Always On, Other"
2024-01-15 11:55,655.3724365234375,"Always On, Other"
2024-01-15 12:00,655.3724365234375,"Always On, Other"
2024-01-15 12:05,1968.571044921875,"Furnace, Laser Printer, Always On, Other"
2024-01-15 12:10,1423.9202880859375,"Furnace, Always On, Other"
2024-01-15 12:15,1407.087646484375,"Furnace, Always On, Other"
2024-01-15 12:20,1411.792236328125,"Furnace, Always On, Other"
2024-01-15 12:25,1365.04345703125,"Furnace, Always On, Other"
2024-01-15 12:30,1367.7100830078125,"Furnace, Always On, Other"
2024-01-15 12:35,1428.562744140625,"Furnace, Always On, Other"
2024-01-15 12:40,1464.477294921875,"Furnace, Always On, Other"
2024-01-15 12:45,1475.841064453125,"Furnace, Always On, Laser Printer, Other"
2024-01-15 12:50,1438.763427734375,"Furnace, Always On, Other"
2024-01-15 12:55,1461.5673828125,"Furnace, Always On, Other"
2024-01-15 13:00,1488.6812744140625,"Furnace, Always On, Other"
2024-01-15 13:05,1289.4097900390625,"Furnace, Always On, Other"
2024-01-15 13:10,625.083984375,"Always On, Other"
2024-01-15 13:15,1431.50732421875,"Furnace, Always On, Other"
2024-01-15 13:20,1456.70654296875,"Furnace, Always On, Other"
2024-01-15 13:25,1476.2177734375,"Furnace, Always On, Other"
2024-01-15 13:30,1336.4600830078125,"Furnace, Always On, Other"
2024-01-15 13:35,615.6176147460938,"Always On, Other"
2024-01-15 13:40,1393.681884765625,"Other, Always On, Furnace"
2024-01-15 13:45,1424.958251953125,"Furnace, Always On, Other"
2024-01-15 13:50,2806.58203125,"Kettle, Furnace, Always On, Other"
2024-01-15 13:55,2019.098876953125,"Kettle, Always On, Other"
2024-01-15 14:00,545.36865234375,"Always On, Other"
2024-01-15 14:05,545.36865234375,"Always On, Other"
2024-01-15 14:10,568.8699951171875,"Always On, Other"
2024-01-15 14:15,1907.3358154296875,"Furnace, Laser Printer, Always On, Other"
2024-01-15 14:20,1678.6043701171875,"Furnace, Always On, Fridge 2, Other"
2024-01-15 14:25,1670.11474609375,"Furnace, Always On, Fridge 2, Other"
2024-01-15 14:30,1338.82568359375,"Furnace, Always On, Other"
2024-01-15 14:35,1715.6343994140625,"Furnace, Always On, Fridge 2, Other"
2024-01-15 14:40,1659.0517578125,"Furnace, Always On, Fridge 2, Other"
2024-01-15 14:45,1315.90771484375,"Furnace, Always On, Other"
2024-01-15 14:50,1612.85009765625,"Furnace, Always On, Fridge 2, Other"
2024-01-15 14:55,1738.0291748046875,"Furnace, Always On, Fridge 2, Other"
2024-01-15 15:00,1727.3861083984375,"Furnace, Always On, Fridge 2, Other"
2024-01-15 15:05,1950.962158203125,"Furnace, Other, Always On"
2024-01-15 15:10,1399.3421630859375,"Furnace, Always On, Other"
2024-01-15 15:15,1399.69091796875,"Furnace, Always On, Other"
2024-01-15 15:20,1560.7220458984375,"Furnace, Always On, Fridge 2, Other, Laser Printer"
2024-01-15 15:25,927.93115234375,"Always On, Fridge 2, Other"
2024-01-15 15:30,916.7570190429688,"Always On, Fridge 2, Other"
2024-01-15 15:35,895.19482421875,"Always On, Fridge 2, Laser Printer, Other"
2024-01-15 15:40,1034.338623046875,"Always On, Fridge 2, Furnace, Other"
2024-01-15 15:45,1691.6646728515625,"Furnace, Always On, Fridge 2, Other"
2024-01-15 15:50,1680.4368896484375,"Furnace, Always On, Fridge 2, Other"
2024-01-15 15:55,1643.044677734375,"Furnace, Always On, Fridge 2, Other"
2024-01-15 16:00,1595.02001953125,"Furnace, Always On, Heat 5, Other"
2024-01-15 16:05,813.85986328125,"Always On, Heat 5, Other"
2024-01-15 16:10,813.85986328125,"Always On, Heat 5, Other"
2024-01-15 16:15,502.328369140625,"Always On, Other"
2024-01-15 16:20,515.5292358398438,"Always On, Other"
2024-01-15 16:25,1108.7867431640625,"Other, Always On"
2024-01-15 16:30,596.4208374023438,"Always On, Other"
2024-01-15 16:35,592.3611450195312,"Always On, Other"
2024-01-15 16:40,593.7593994140625,"Always On, Other"
2024-01-15 16:45,906.817138671875,"Always On, Fridge 2, Other"
2024-01-15 16:50,927.3095703125,"Always On, Fridge 2, Other"
2024-01-15 16:55,929.5299072265625,"Always On, Fridge 2, Other"
2024-01-15 17:00,2197.83154296875,"Kettle, Always On, Other"
2024-01-15 17:05,1033.0963134765625,"Always On, Fridge 2, Other"
2024-01-15 17:10,1943.22119140625,"Furnace, Always On, Fridge 2, Other"
2024-01-15 17:15,1980.336669921875,"Furnace, Always On, Other, Fridge 2"
2024-01-15 17:20,1981.18701171875,"Furnace, Always On, Other, Fridge 2"
2024-01-15 17:25,1985.310791015625,"Furnace, Always On, Other, Fridge 2"
2024-01-15 17:30,1169.90625,"Other, Always On, Fridge 2"
2024-01-15 17:35,1141.302978515625,"Always On, Other, Fridge 2"
2024-01-15 17:40,1074.4864501953125,"Always On, Fridge 2, Other"
2024-01-15 17:45,740.5822143554688,"Always On, Other"
2024-01-15 17:50,747.3118286132812,"Always On, Other"
2024-01-15 17:55,1091.96044921875,"Always On, Other, Fridge 2"
2024-01-15 18:00,1129.99951171875,"Always On, Other, Fridge 2"
2024-01-15 18:05,1126.887939453125,"Always On, Other, Fridge 2"
2024-01-15 18:10,2157.309326171875,"Furnace, Other, Laser Printer, Always On"
2024-01-15 18:15,2157.309326171875,"Furnace, Other, Laser Printer, Always On"
2024-01-15 18:20,1622.57177734375,"Furnace, Always On, Other"
2024-01-15 18:25,2190.73974609375,"Other, Furnace, Always On"
2024-01-15 18:30,1407.479248046875,"Other, Always On"
2024-01-15 18:35,1404.8720703125,"Other, Always On"
2024-01-15 18:40,1405.377197265625,"Other, Always On"
2024-01-15 18:45,833.5869140625,"Always On, Laser Printer, Other"
2024-01-15 18:50,830.421875,"Other, Always On"
2024-01-15 18:55,1159.2901611328125,"Other, Always On, Fridge 2"
2024-01-15 19:00,1132.3739013671875,"Always On, Other, Fridge 2"
2024-01-15 19:05,1118.76611328125,"Always On, Other, Fridge 2"
2024-01-15 19:10,1327.246337890625,"Always On, Other, Fridge 2, Furnace"
2024-01-15 19:15,1327.246337890625,"Always On, Other, Fridge 2, Furnace"
2024-01-15 19:20,1983.2518310546875,"Furnace, Always On, Other, Fridge 2"
2024-01-15 19:25,1981.496826171875,"Furnace, Always On, Other, Fridge 2"
2024-01-15 19:30,2026.813720703125,"Furnace, Always On, Other, Fridge 2, Device 1"
2024-01-15 19:35,1181.1044921875,"Other, Always On, Fridge 2"
2024-01-15 19:40,1553.7174072265625,"Laser Printer, Always On, Other"
2024-01-15 19:45,1031.2373046875,"Other, Always On"
2024-01-15 19:50,779.99560546875,"Always On, Other"
2024-01-15 19:55,726.0314331054688,"Always On, Other"
2024-01-15 20:00,1098.7359619140625,"Always On, Other, Fridge 2"
2024-01-15 20:05,775.848388671875,"Always On, Other"
2024-01-15 20:10,1635.9033203125,"Furnace, Always On, Other"
2024-01-15 20:15,1628.6243896484375,"Furnace, Always On, Other"
2024-01-15 20:20,1621.2470703125,"Furnace, Always On, Other"
2024-01-15 20:25,1553.8616943359375,"Furnace, Always On, Other"
2024-01-15 20:30,795.47119140625,"Always On, Other"
2024-01-15 20:35,1708.2420654296875,"Other, Always On"
2024-01-15 20:40,888.1369018554688,"Other, Always On"
2024-01-15 20:45,843.3561401367188,"Other, Always On"
2024-01-15 20:50,842.3310546875,"Other, Always On"
2024-01-15 20:55,949.07177734375,"Other, Always On"
2024-01-15 21:00,1289.0604248046875,"Other, Always On, Fridge 2"
2024-01-15 21:05,1168.408203125,"Other, Always On, Fridge 2"
2024-01-15 21:10,1760.2203369140625,"Laser Printer, Always On, Other, Fridge 2"
2024-01-15 21:15,1760.2203369140625,"Laser Printer, Always On, Other, Fridge 2"
2024-01-15 21:20,966.5950317382812,"Always On, Fridge 2, Other"
2024-01-15 21:25,971.13232421875,"Always On, Fridge 2, Other"
2024-01-15 21:30,921.92138671875,"Always On, Fridge 2, Other"
2024-01-15 21:35,586.5315551757812,"Always On, Other"
2024-01-15 21:40,609.870361328125,"Always On, Other"
2024-01-15 21:45,616.4784545898438,"Always On, Other"
2024-01-15 21:50,977.9507446289062,"Always On, Fridge 2, Other"
2024-01-15 21:55,768.2068481445312,"Always On, Fridge 2, Other"
2024-01-15 22:00,772.9750366210938,"Always On, Other"
2024-01-15 22:05,764.4006958007812,"Always On, Other"
2024-01-15 22:10,722.264404296875,"Always On, Other"
2024-01-15 22:15,726.3487548828125,"Always On, Other"
2024-01-15 22:20,719.06982421875,"Always On, Other"
2024-01-15 22:25,761.495849609375,"Always On, Other"
2024-01-15 22:30,775.33447265625,"Always On, Other"
2024-01-15 22:35,1034.218017578125,"Always On, Other, Fridge 2"
2024-01-15 22:40,755.0067138671875,"Always On, Other"
2024-01-15 22:45,1056.8951416015625,"Always On, Other, Fridge 2"
2024-01-15 22:50,1694.1485595703125,"Other, Always On, Fridge 2"
2024-01-15 22:55,1048.7066650390625,"Always On, Fridge 2, Other"
2024-01-15 23:00,715.6234741210938,"Always On, Other"
2024-01-15 23:05,753.141845703125,"Always On, Other"
2024-01-15 23:10,758.6475830078125,"Always On, Other"
2024-01-15 23:15,758.4464111328125,"Always On, Other"
2024-01-15 23:20,758.4464111328125,"Always On, Other"
2024-01-15 23:25,755.2608032226562,"Always On, Other"
2024-01-15 23:30,1039.57861328125,"Always On, Fridge 2, Other"
2024-01-15 23:35,1553.403076171875,"Other, Always On, Fridge 2"
2024-01-15 23:40,713.3121337890625,"Always On, Other"
2024-01-15 23:45,750.278076171875,"Always On, Other"
2024-01-15 23:50,752.87939453125,"Always On, Other"
2024-01-15 23:55,757.1693115234375,"Always On, Other"
2024-01-16 00:00,753.78173828125,"Always On, Other"
2024-01-16 00:05,713.0740966796875,"Always On, Other"
2024-01-16 00:10,710.4340209960938,"Always On, Other"
2024-01-16 00:15,1031.7415771484375,"Always On, Fridge 2, Other"
2024-01-16 00:20,735.6093139648438,"Always On, Other"
2024-01-16 00:25,735.6093139648438,"Always On, Other"
2024-01-16 00:30,664.344970703125,"Always On, Other"
2024-01-16 00:35,749.7614135742188,"Always On, Other"
2024-01-16 00:40,749.4414672851562,"Always On, Other"
2024-01-16 00:45,723.483642578125,"Always On, Other"
2024-01-16 00:50,1577.1077880859375,"Furnace, Always On, Other"
2024-01-16 00:55,1893.514404296875,"Furnace, Always On, Fridge 2, Other"
2024-01-16 01:00,1932.843994140625,"Furnace, Always On, Fridge 2, Other"
2024-01-16 01:05,1928.744384765625,"Furnace, Always On, Fridge 2, Other"
2024-01-16 01:10,1114.0511474609375,"Always On, Fridge 2, Other, Laser Printer"
2024-01-16 01:15,1099.361572265625,"Always On, Other, Fridge 2"
2024-01-16 01:20,720.9568481445312,"Always On, Other"
2024-01-16 01:25,627.5460205078125,"Always On, Other"
2024-01-16 01:30,627.5460205078125,"Always On, Other"
2024-01-16 01:35,614.1795654296875,"Always On, Other"
2024-01-16 01:40,627.3299560546875,"Always On, Other"
2024-01-16 01:45,1467.4302978515625,"Furnace, Always On, Other"
2024-01-16 01:50,1441.149169921875,"Furnace, Always On, Other"
2024-01-16 01:55,1390.741943359375,"Furnace, Always On, Other"
2024-01-16 02:00,1281.7030029296875,"Furnace, Always On, Other"
2024-01-16 02:05,623.3761596679688,"Always On, Other"
2024-01-16 02:10,659.8904418945312,"Always On, Other"
2024-01-16 02:15,655.5410766601562,"Always On, Other"
2024-01-16 02:20,793.182373046875,"Always On, Laser Printer, Other"
2024-01-16 02:25,611.400634765625,"Always On, Other"
2024-01-16 02:30,574.23193359375,"Always On, Other"
2024-01-16 02:35,929.7086181640625,"Other, Always On"
2024-01-16 02:40,1704.732421875,"Furnace, Other, Always On"
2024-01-16 02:45,2298.2392578125,"Other, Furnace, Always On"
2024-01-16 02:50,1375.316162109375,"Furnace, Always On, Other"
2024-01-16 02:55,568.7926025390625,"Always On, Other"
2024-01-16 03:00,632.4346923828125,"Always On, Other"
2024-01-16 03:05,625.03515625,"Always On, Other"
2024-01-16 03:10,1650.9345703125,"Other, Always On, Fridge 2"
2024-01-16 03:15,625.784912109375,"Always On, Other"
2024-01-16 03:20,956.8204956054688,"Always On, Fridge 2, Other"
2024-01-16 03:25,1081.1085205078125,"Always On, Fridge 2, Other, Furnace"
2024-01-16 03:30,1783.4429931640625,"Furnace, Always On, Fridge 2, Other"
2024-01-16 03:35,1773.3333740234375,"Furnace, Always On, Fridge 2, Other"
2024-01-16 03:40,1763.2919921875,"Furnace, Always On, Fridge 2, Other"
2024-01-16 03:45,955.3311157226562,"Always On, Fridge 2, Other"
2024-01-16 03:50,901.4019775390625,"Always On, Fridge 2, Other"
2024-01-16 03:55,900.5659790039062,"Always On, Fridge 2, Other, Laser Printer"
2024-01-16 04:00,895.1724853515625,"Always On, Fridge 2, Other"
2024-01-16 04:05,590.9061279296875,"Always On, Other"
2024-01-16 04:10,1755.5516357421875,"Furnace, Always On, Fridge 2, Other"
